date,line,time,day,location,incident,min_delay,min_gap,bound,day_type,rush_type,season,is_holiday,Year,Month,Day,Max Temp (°C),Min Temp (°C),Total Precip (mm),Snow on Grnd (cm)
2024-01-04,512,07:21:00,Thursday,GUNNS RD AND ST.CLAIR,Collision - TTC Involved,3,6,S,Weekday,morning,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,07:46:00,Thursday,CHURCH AND LOMBARD,Cleaning - Unsanitary,5,10,W,Weekday,morning,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,08:22:00,Thursday,RICHMOND AND VICTORIA,Security,0,0,W,Weekday,morning,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,512,08:39:00,Thursday,ST CLAIR AND AVENUE RD,Collision - TTC Involved,3,6,W,Weekday,morning,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,504,09:08:00,Thursday,KING AND STRACHAN AVE,Security,0,0,W,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,504,09:11:00,Thursday,KING AND BATHURST,Mechanical,10,20,W,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,512,09:25:00,Thursday,ST CLAIR AND PRESCOTT,Collision - TTC Involved,3,6,W,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,09:48:00,Thursday,GERRARD AND MUNRO,Security,8,16,W,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,09:56:00,Thursday,WILSON DIVISION,Operations,5,10,S,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,10:07:00,Thursday,GERRARD AND MUNRO,Security,8,16,W,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,11:27:00,Thursday,QUEEN AND JARVIS,Held By,8,16,W,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,509,11:49:00,Thursday,CNE LOOP,Security,10,19,NA,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,12:37:00,Thursday,WOLOSELEY LOOP,Operations,20,28,W,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,512,12:56:00,Thursday,ST. CLAIR STATION,General Delay,5,10,W,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,506,13:02:00,Thursday,COLLEGE AND LANSDOWNE,Mechanical,10,20,N,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,,13:16:00,Thursday,MAIN STREET STATION,Mechanical,10,20,W,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,505,14:36:00,Thursday,KINGSTON LOOP,Emergency Services,0,0,NA,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,506,14:47:00,Thursday,MAIN STREET STATION,Diversion,22,32,W,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,507,15:09:00,Thursday,LAKE SHORE BLVD AND TE,Diversion,6,16,E,Weekday,evening,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,509,16:22:00,Thursday,QUEENS QUAY AND DAN LE,General Delay,0,0,W,Weekday,evening,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,16:44:00,Thursday,MCCAUL LOOP,Diversion,10,20,NA,Weekday,evening,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,505,17:19:00,Thursday,DUNDAS AND PARLIAMENT,Operations,10,20,E,Weekday,evening,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,505,17:32:00,Thursday,DUNDAS AND PARLIAMENT,Security,15,25,E,Weekday,evening,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,509,18:20:00,Thursday,UNION STATION,General Delay,0,0,E,Weekday,evening,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,505,18:39:00,Thursday,BROADVIEW AND GERRARD,Operations,10,20,E,Weekday,evening,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,18:41:00,Thursday,BATHURST AND WOLSELEY,Security,5,10,N,Weekday,evening,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,510,20:22:00,Thursday,SPADINA AND BREMER,Security,9,19,N,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,510,21:21:00,Thursday,SPADINA STATION,Held By,10,20,NA,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,505,21:30:00,Thursday,RONCESVALLES AND GRAFT,Operations,10,20,N,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,504,22:13:00,Thursday,KING AND JAMESON,Diversion,34,44,E,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,504,22:17:00,Thursday,KING AND JAMESON,Held By,30,40,E,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,511,22:20:00,Thursday,CNE EASTERN ENTRANCE,Investigation,10,20,S,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,22:20:00,Thursday,KING AND DUNN,Utilized Off Route,10,20,E,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,504,00:29:00,Thursday,BROADVIEW AND DANFORTH,Utilized Off Route,10,20,N,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,501,00:44:00,Thursday,YORK AND KING,Security,17,24,N,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-04,506,00:47:00,Thursday,HIGH PARK LOOP,Cleaning - Unsanitary,10,20,NA,Weekday,none,Winter,0,2024,01,04,1.8,-6,0,0
2024-01-05,504,03:19:00,Friday,KING AND CHARLOTTE ST,Emergency Services,15,25,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,301,03:56:00,Friday,QUEEN AND NEVILLE PARK,Emergency Services,17,25,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,04:28:00,Friday,WILSON DIVISION,Operations,5,10,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,301,04:42:00,Friday,LONG BRANCH LOOP,Security,30,60,NA,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,505,05:00:00,Friday,KINGSTON LOOP,Operations,15,33,NA,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,505,06:11:00,Friday,KINGSTON LOOP,Emergency Services,10,20,NA,Weekday,morning,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,07:01:00,Friday,YORK AND KING,Security,6,14,N,Weekday,morning,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,07:18:00,Friday,KING AND CHURC,Operations,8,16,E,Weekday,morning,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,503,07:25:00,Friday,CHURCH AND KING,Diversion,20,30,NA,Weekday,morning,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,504,07:26:00,Friday,CHURCH AND KING,Diversion,22,32,E,Weekday,morning,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,07:57:00,Friday,GERRARD AND MUNROE,Mechanical,9,18,S,Weekday,morning,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,504,08:49:00,Friday,QUEEN AND RONCESVALLES,Mechanical,8,16,W,Weekday,morning,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,509,08:49:00,Friday,FLEET AND BATHURST,General Delay,0,0,W,Weekday,morning,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,503,09:03:00,Friday,KING AND SIMCOE,Security,12,22,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,505,09:10:00,Friday,RACETRACK LOOP,Cleaning - Unsanitary,10,20,W,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,509,09:58:00,Friday,FLEET AND BATHURST,Mechanical,10,19,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,505,10:22:00,Friday,DUNDAS AND SHERBOURNE,Cleaning - Unsanitary,10,20,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,512,10:50:00,Friday,ST CLAIR AND BATHURST,Security,5,10,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,11:15:00,Friday,QUEEN AND JARVIS,Diversion,10,20,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,506,11:56:00,Friday,COXWELL AND LOWER GERR,Diversion,9,18,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,506,12:14:00,Friday,GERRARD AND PARLIAMENT,Operations,18,27,W,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,510,12:59:00,Friday,QUEENS QUAY LOOP,Cleaning - Unsanitary,10,20,NA,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,13:23:00,Friday,HUMBER LOOP,Cleaning - Unsanitary,10,20,S,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,14:01:00,Friday,QUEEN AN COXWELL,Operations,10,20,W,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,503,14:10:00,Friday,QUEEN AND COXWELL,Diversion,10,20,NA,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,506,14:14:00,Friday,COXWELL AND LOWER GERR,Diversion,9,18,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,505,14:16:00,Friday,QUEEN AND COXWELL,Diversion,18,28,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,505,14:44:00,Friday,COXWELL AND LOWER GERR,General Delay,0,0,W,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,15:41:00,Friday,PRIVATE-WOLSELEY LOOP,Mechanical,5,10,E,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,509,15:44:00,Friday,QUEENS QUAY AND YORK,General Delay,0,0,W,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,503,15:45:00,Friday,KINGSTON AND LEE,Held By,0,0,W,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,503,16:55:00,Friday,QUEEN AND LOGAN,Diversion,10,20,W,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,16:59:00,Friday,QUEEN AND LOGAN,Diversion,10,20,W,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,510,17:33:00,Friday,SPADINA AND QUEEN,General Delay,9,19,N,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,510,17:44:00,Friday,SPADINA AND QUEENSWAY,General Delay,10,20,W,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,506,17:57:00,Friday,MAIN STREET STATION,Cleaning - Unsanitary,10,20,NA,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,506,18:01:00,Friday,MAIN STREET STATION,Cleaning - Unsanitary,10,20,W,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,505,18:06:00,Friday,KING AND YORK,Operations,10,20,E,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,512,18:08:00,Friday,ST CLAIR AND RUSSELL H,Emergency Services,3,7,W,Weekday,evening,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,505,19:24:00,Friday,DUNDAS WEST STATION,Operations,25,35,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,510,19:28:00,Friday,SPADINA AND KING,Operations,10,20,N,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,511,20:15:00,Friday,EXHIBITION LOOP,Cleaning - Unsanitary,10,20,N,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,20:32:00,Friday,591 QUEEN ST W,Mechanical,10,20,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,20:40:00,Friday,MCCAUL AND RENFREW,Diversion,52,62,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,501,20:40:00,Friday,MCCAUL AND RENFREW,Diversion,22,23,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,505,20:55:00,Friday,CHURCH AND DUNDAS,Security,9,19,S,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,506,21:00:00,Friday,LESLIE CARHOUSE,Mechanical,10,20,NA,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,504,21:09:00,Friday,KING AND DUFFERIN,General Delay,15,25,W,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,510,21:37:00,Friday,SPADINA AND QUEEN,General Delay,15,25,S,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,504,22:00:00,Friday,KING AND CHURCH,Cleaning - Unsanitary,5,10,W,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,504,22:25:00,Friday,RONCESVALLES AND QUEEN,Diversion,13,23,N,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,504,00:50:00,Friday,KING AND SUMACH,Operations,10,20,E,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,,01:10:00,Friday,BATHURST AND COLLEGE,Investigation,0,0,S,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-05,505,01:46:00,Friday,KINGSTON ROAD LOOP,Security,0,0,NA,Weekday,none,Winter,0,2024,01,05,0.4,-2.1,0,0
2024-01-06,504,03:18:00,Saturday,KINGSTON LOOP,Security,0,0,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,04:01:00,Saturday,WILSON AND TRANSIT,Mechanical,10,20,W,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,301,04:32:00,Saturday,QUEEN AND LOWER COXWEL,Emergency Services,30,60,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,04:51:00,Saturday,MUNRO AND GERRARD,Operations,10,20,NA,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,05:23:00,Saturday,LAWRENCE AND YONGE,Mechanical,9,18,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,06:24:00,Saturday,GERRARD AND MUNRO,Emergency Services,9,18,W,Weekend,morning,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,510,07:29:00,Saturday,SPADINA STATION,Security,0,0,NA,Weekend,morning,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,507,08:41:00,Saturday,HUMBER LOOP,Cleaning - Unsanitary,10,20,W,Weekend,morning,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,08:41:00,Saturday,SUNNYSIDE LOOP,Mechanical,10,20,W,Weekend,morning,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,510,09:20:00,Saturday,LESLIE AND LAKE SHORE,Mechanical,8,16,S,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,504,10:01:00,Saturday,DISTILLERY LOOP,Cleaning - Unsanitary,5,10,W,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,10:53:00,Saturday,WILSON GARAGE,Operations,9,18,W,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,512,11:16:00,Saturday,GUNN'S LOOP,Operations,6,12,NA,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,11:52:00,Saturday,SHAW AND QUEEN,Emergency Services,9,18,S,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,504,12:00:00,Saturday,RONCESVALLES AND QUEEN,Operations,10,20,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,505,12:39:00,Saturday,GERRARD AND ALTON,Mechanical,10,20,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,506,12:45:00,Saturday,GERRARD AND ALTON,Diversion,10,0,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,12:59:00,Saturday,QUEEN AND CHURCH,Operations,12,24,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,511,13:00:00,Saturday,BATHURST STATION,Operations,8,16,S,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,510,13:54:00,Saturday,SPADINA STATION,Diversion,18,28,N,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,511,14:03:00,Saturday,BATHURST STATION,Operations,8,16,S,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,14:55:00,Saturday,QUEEN AND SPADINA,Mechanical,9,18,W,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,,15:07:00,Saturday,YORK AND KING,Operations,0,0,N,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,15:07:00,Saturday,YORK AND KING,Operations,10,20,N,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,15:10:00,Saturday,QUEEN AND KINGSTON,Operations,10,20,E,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,15:53:00,Saturday,RONCESVALLES AND QUEEN,Cleaning - Unsanitary,10,20,W,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,510,15:58:00,Saturday,SPADINA AND DUNDAS,Operations,8,16,N,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,505,17:09:00,Saturday,LOWER GERRARD AND COXW,Mechanical,10,20,W,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,17:15:00,Saturday,GERRARD AND MUNRO,Operations,5,10,W,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,17:37:00,Saturday,KING AND YORK,Cleaning - Unsanitary,10,20,E,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,511,17:44:00,Saturday,EXHIBITION LOOP,Operations,10,20,S,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,506,17:45:00,Saturday,DUNDAS AND SORAUREN,Emergency Services,46,56,W,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,505,17:57:00,Saturday,DUNDAS AND LANSDOWNE,Held By,10,20,W,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,504,18:18:00,Saturday,KING AND YONGE,Operations,10,20,W,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,510,18:40:00,Saturday,SPADINA STATION,Cleaning - Unsanitary,10,20,S,Weekend,evening,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,505,19:29:00,Saturday,DUNDAS WEST STATION,Mechanical,10,20,W,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,19:57:00,Saturday,QUEEN AND JOHN,Mechanical,5,10,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,20:12:00,Saturday,QUEEN AND MCCAUL,Diversion,10,20,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,504,21:30:00,Saturday,KING AND RONCESVALLES,Utilized Off Route,10,20,NA,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,505,22:00:00,Saturday,DUNDAS AND CHURCH,Operations,10,20,W,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,510,22:34:00,Saturday,KING AND FREDERICK,Collision - TTC Involved,0,0,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,503,22:44:00,Saturday,KING AND SHERBOURNE,Diversion,63,73,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,504,22:46:00,Saturday,KING AND FREDERICK,Held By,59,69,W,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,504,22:48:00,Saturday,KING AND FREDERICK,Held By,65,75,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,504,22:50:00,Saturday,KING AND SHERBOURNE,Held By,44,54,W,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,505,23:00:00,Saturday,DUNDAS AND OSSINGTON,Operations,10,20,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,504,23:31:00,Saturday,KING AND DUNN,Operations,10,20,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,512,00:56:00,Saturday,EGLINTON AND LAIRD,Collision - TTC Involved,0,0,E,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-06,501,01:44:00,Saturday,QUEEN AND BATHURST,Security,30,40,W,Weekend,none,Winter,0,2024,01,06,2.1,-3.5,5,0
2024-01-07,504,02:13:00,Sunday,KING AND RONCESVALLES,Utilized Off Route,10,20,W,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,310,02:42:00,Sunday,SPADINA AND FRONT,Held By,21,31,N,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,510,02:46:00,Sunday,SPADINA AND RICHMOND,Held By,65,95,S,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,506,05:44:00,Sunday,DUNDAS WEST STATION,Security,0,0,NA,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,505,05:45:00,Sunday,DUBDAS WEST STATION,General Delay,75,85,W,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,509,05:54:00,Sunday,KING AND CHURCH,General Delay,15,30,E,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,301,06:43:00,Sunday,QUEEN AND LESLIE,Security,13,38,E,Weekend,morning,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,512,07:15:00,Sunday,ST CLAIR AND BATHURST,Mechanical,10,20,E,Weekend,morning,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,509,07:26:00,Sunday,QUEENS QUAY AND SPADIN,General Delay,0,0,W,Weekend,morning,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,505,08:23:00,Sunday,KINGSTON LOOP,Emergency Services,10,20,NA,Weekend,morning,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,501,08:57:00,Sunday,QUEEN AND JOHN,Security,19,28,W,Weekend,morning,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,512,08:58:00,Sunday,GUNNS LOOP,Emergency Services,8,16,NA,Weekend,morning,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,504,09:39:00,Sunday,BROADVIEW STATION,Operations,9,18,W,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,512,10:53:00,Sunday,ST CLAIR AND DEER PARK,Operations,8,16,E,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,506,10:55:00,Sunday,GERRARD AND GLENMOUNT,General Delay,8,18,W,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,507,11:12:00,Sunday,LAKE SHORE AND ROYAL Y,Operations,19,29,W,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,506,11:13:00,Sunday,GERRARD AND BROADVIEW,General Delay,9,19,E,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,504,12:00:00,Sunday,KING AND PARLIAMENT,Operations,10,20,E,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,511,12:16:00,Sunday,BATHURST AND FORT YORK,Investigation,10,20,N,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,501,14:03:00,Sunday,QUEEN AND BAY,Diversion,31,41,NA,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,505,14:05:00,Sunday,KINGSTON LOOP,Emergency Services,10,20,NA,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,503,14:06:00,Sunday,KING AND CHURCH,Diversion,31,41,W,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,501,14:13:00,Sunday,BAY AND KING,Diversion,0,0,E,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,501,14:25:00,Sunday,QUEEN AND PARLIAMENT,Mechanical,10,20,E,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,504,14:25:00,Sunday,KING AND BAY,Diversion,40,50,NA,Weekend,none,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,506,15:07:00,Sunday,HIGH PARK LOOP,Investigation,10,20,NA,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,501,15:10:00,Sunday,MCCAUL AND QUEEN,Diversion,10,20,N,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,503,15:45:00,Sunday,CONNAUGHT AND QUEEN,General Delay,20,15,S,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,506,15:48:00,Sunday,HIGH PARK LOOP,Collision - TTC Involved,10,20,E,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,505,15:49:00,Sunday,DUNDAS AND CHURCH,Security,11,22,W,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,503,15:52:00,Sunday,KING AND UNIVERSITY,Diversion,10,20,E,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,509,16:15:00,Sunday,BATHURST AND LAKESHORE,Investigation,13,23,NA,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,511,16:17:00,Sunday,EXHIBITION EAST LOOP,Investigation,10,20,N,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,511,16:17:00,Sunday,FLEET AND BATHURST,Investigation,18,28,S,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,510,16:18:00,Sunday,QUEENS QUAY AND LOWER,General Delay,10,20,N,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,504,16:55:00,Sunday,KING AND UNIVERSITY,Diversion,30,50,NA,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,510,17:03:00,Sunday,SPADINA AND FRONT,Mechanical,10,20,N,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,504,17:15:00,Sunday,KING AND BAY,Held By,10,20,NA,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
2024-01-07,510,17:36:00,Sunday,SPADINA AND KING,Mechanical,10,20,N,Weekend,evening,Winter,0,2024,01,07,0.7,-4.2,0.1,5
